"NCBI_ID","Genome_ID","Accession_ID","Taxon_name","Attribute","Attribute_value","Attribute_source","Evidence","Frequency","Note","Rank","Parent_name","Parent_NCBI_ID","Parent_rank","Confidence_in_curation"
377629,NA,NA,"Teredinibacter turnerae","genome size",5193164,"Kegg","igc","usually",NA,"strain","Teredinibacter turnerae",2426,"species","High"
531844,NA,NA,"Flavobacteriaceae bacterium 3519-10","genome size",2768102,"Kegg","igc","usually",NA,"species","Flavobacteriaceae",49546,"family","High"
662598,NA,NA,"Neisseria meningitidis alpha14 (cnl strain)","genome size",2145295,"Kegg","igc","usually",NA,"strain","Neisseria meningitidis",487,"species","High"
568815,NA,NA,"Brucella microti","genome size",3337369,"Kegg","igc","usually",NA,"strain","Brucella microti",444163,"species","High"
525909,NA,NA,"Acidimicrobium ferrooxidans","genome size",2158157,"Kegg","igc","usually",NA,"strain","Acidimicrobium ferrooxidans",53635,"species","High"
446462,NA,NA,"Actinosynnema mirum","genome size",8248144,"Kegg","igc","usually",NA,"strain","Actinosynnema mirum",40567,"species","High"
595499,NA,NA,"Candidatus Sulcia muelleri SMDSEM","genome size",276984,"Kegg","igc","usually",NA,"strain","Candidatus Sulcia muelleri",336810,"species","High"
485918,NA,NA,"Chitinophaga pinensis","genome size",9127347,"Kegg","igc","usually",NA,"strain","Chitinophaga pinensis",79329,"species","High"
580049,NA,NA,"Chlamydia trachomatis B/Jali20/OT","genome size",1044352,"Kegg","igc","usually",NA,"strain","Chlamydia trachomatis",813,"species","High"
521097,NA,NA,"Capnocytophaga ochracea","genome size",2612925,"Kegg","igc","usually",NA,"strain","Capnocytophaga ochracea",1018,"species","High"
469378,NA,NA,"Cryptobacterium curtum","genome size",1617804,"Kegg","igc","usually",NA,"strain","Cryptobacterium curtum",84163,"species","High"
525897,NA,NA,"Desulfomicrobium baculatum","genome size",3942657,"Kegg","igc","usually",NA,"strain","Desulfomicrobium baculatum",899,"species","High"
525919,NA,NA,"Anaerococcus prevotii","genome size",1998633,"Kegg","igc","usually",NA,"strain","Anaerococcus prevotii",33034,"species","High"
446465,NA,NA,"Brachybacterium faecium","genome size",3614992,"Kegg","igc","usually",NA,"strain","Brachybacterium faecium",43669,"species","High"
522306,NA,NA,"Accumulibacter phosphatis","genome size",5306133,"Kegg","igc","usually",NA,"strain","Candidatus Accumulibacter phosphatis",327160,"species","High"
479433,NA,NA,"Catenulispora acidiphila","genome size",10467782,"Kegg","igc","usually",NA,"strain","Catenulispora acidiphila",304895,"species","High"
395962,NA,NA,"Cyanothece sp. PCC 8802","genome size",4803347,"Kegg","igc","usually",NA,"strain","Rippkaea orientalis",2546366,"species","High"
526222,NA,NA,"Desulfovibrio salexigens","genome size",4289847,"Kegg","igc","usually",NA,"strain","Maridesulfovibrio salexigens",880,"species","High"
471854,NA,NA,"Dyadobacter fermentans","genome size",6967790,"Kegg","igc","usually",NA,"strain","Dyadobacter fermentans",94254,"species","High"
519442,NA,NA,"Halorhabdus utahensis","genome size",3116795,"Kegg","igc","usually",NA,"strain","Halorhabdus utahensis",146826,"species","High"
471856,NA,NA,"Jonesia denitrificans","genome size",2749646,"Kegg","igc","usually",NA,"strain","Jonesia denitrificans",43674,"species","High"
523791,NA,NA,"Kangiella koreensis","genome size",2852073,"Kegg","igc","usually",NA,"strain","Kangiella koreensis",261964,"species","High"
478801,NA,NA,"Kytococcus sedentarius","genome size",2785024,"Kegg","igc","usually",NA,"strain","Kytococcus sedentarius",1276,"species","High"
523794,NA,NA,"Leptotrichia buccalis","genome size",2465610,"Kegg","igc","usually",NA,"strain","Leptotrichia buccalis",40542,"species","High"
573064,NA,NA,"Methanocaldococcus fervens","genome size",1507251,"Kegg","igc","usually",NA,"strain","Methanocaldococcus fervens",83171,"species","High"
324057,NA,NA,"Paenibacillus sp. JDR-2","genome size",7184930,"Kegg","igc","usually",NA,"species","Paenibacillus",44249,"genus","High"
485917,NA,NA,"Pedobacter heparinus","genome size",5167383,"Kegg","igc","usually",NA,"strain","Pedobacter heparinus",984,"species","High"
347255,NA,NA,"Rickettsia africae","genome size",1290917,"Kegg","igc","usually",NA,"strain","Rickettsia africae",35788,"species","High"
471857,NA,NA,"Saccharomonospora viridis","genome size",4308349,"Kegg","igc","usually",NA,"strain","Saccharomonospora viridis",1852,"species","High"
471855,NA,NA,"Slackia heliotrinireducens","genome size",3165038,"Kegg","igc","usually",NA,"strain","Slackia heliotrinireducens",84110,"species","High"
485914,NA,NA,"Halomicrobium mukohataei","genome size",3332349,"Kegg","igc","usually",NA,"strain","Halomicrobium mukohataei",57705,"species","High"
521095,NA,NA,"Atopobium parvulum","genome size",1543805,"Kegg","igc","usually",NA,"strain","Lancefieldella parvula",1382,"species","High"
479437,NA,NA,"Eggerthella lenta","genome size",3632260,"Kegg","igc","usually",NA,"strain","Eggerthella lenta",84112,"species","High"
521098,NA,NA,"Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446","genome size",3205686,"Kegg","igc","usually",NA,"strain","Alicyclobacillus acidocaldarius",405212,"species","High"
485916,NA,NA,"Desulfotomaculum acetoxidans","genome size",4545624,"Kegg","igc","usually",NA,"strain","Desulfofarcimen acetoxidans",58138,"species","High"
568703,NA,NA,"Lactobacillus rhamnosus GG","genome size",3010111,"Kegg","igc","usually",NA,"strain","Lacticaseibacillus rhamnosus",47715,"species","High"
634452,NA,NA,"Acetobacter pasteurianus IFO 3283-01","genome size",3340249,"Kegg","igc","usually",NA,"no rank","Acetobacter pasteurianus",438,"species","High"
485915,NA,NA,"Desulfohalobium retbaense","genome size",2909567,"Kegg","igc","usually",NA,"strain","Desulfohalobium retbaense",45663,"species","High"
568704,NA,NA,"Lactobacillus rhamnosus Lc 705","genome size",3033106,"Kegg","igc","usually",NA,"strain","Lacticaseibacillus rhamnosus",47715,"species","High"
479431,NA,NA,"Nakamurella multipartita","genome size",6060298,"Kegg","igc","usually",NA,"strain","Nakamurella multipartita",53461,"species","High"
313596,NA,NA,"Robiginitalea biformata","genome size",3530383,"Kegg","igc","usually",NA,"strain","Robiginitalea biformata",252307,"species","High"
668336,NA,NA,"Aggregatibacter actinomycetemcomitans D11S-1","genome size",2160722,"Kegg","igc","usually",NA,"strain","Aggregatibacter actinomycetemcomitans",714,"species","High"
429009,NA,NA,"Ammonifex degensii","genome size",2157067,"Kegg","igc","usually",NA,"strain","Ammonifex degensii",42838,"species","High"
331104,NA,NA,"Blattabacterium Bge (Blattella germanica)","genome size",640935,"Kegg","igc","usually",NA,"strain","Blattabacterium sp. (Blattella germanica)",624186,"species","High"
600809,NA,NA,"Blattabacterium BPLAN (Periplaneta americana)","genome size",640442,"Kegg","igc","usually",NA,"strain","Blattabacterium sp. (Periplaneta americana)",367488,"species","High"
645462,NA,NA,"Clostridioides difficile CD196","genome size",4110554,"Kegg","igc","usually",NA,"strain","Clostridioides difficile",1496,"species","High"
645463,NA,NA,"Clostridioides difficile R20291","genome size",4191339,"Kegg","igc","usually",NA,"strain","Clostridioides difficile",1496,"species","High"
693216,NA,NA,"Cronobacter turicensis","genome size",4599092,"Kegg","igc","usually",NA,"strain","Cronobacter turicensis",413502,"species","High"
634499,NA,NA,"Erwinia pyrifoliae Ep1/96","genome size",4072846,"Kegg","igc","usually",NA,"strain","Erwinia pyrifoliae",79967,"species","High"
585395,NA,NA,"Escherichia coli O103:H2 12009 (EHEC)","genome size",5524860,"Kegg","igc","usually",NA,"no rank","Escherichia coli",562,"species","High"
585396,NA,NA,"Escherichia coli O111:H- 11128 (EHEC)","genome size",5766081,"Kegg","igc","usually",NA,"strain","Escherichia coli",562,"species","High"
573235,NA,NA,"Escherichia coli O26:H11 11368 (EHEC)","genome size",5855531,"Kegg","igc","usually",NA,"strain","Escherichia coli",562,"species","High"
59374,NA,NA,"Fibrobacter succinogenes","genome size",3842635,"Kegg","igc","usually",NA,"strain","Fibrobacter succinogenes",833,"species","High"
481743,NA,NA,"Paenibacillus sp. Y412MC10","genome size",7121665,"Kegg","igc","usually",NA,"species","Paenibacillus",44249,"genus","High"
544556,NA,NA,"Geobacillus sp. Y412MC61","genome size",3667901,"Kegg","igc","usually",NA,"species","Geobacillus",129337,"genus","High"
526226,NA,NA,"Gordonia bronchialis","genome size",5290012,"Kegg","igc","usually",NA,"strain","Gordonia bronchialis",2054,"species","High"
502025,NA,NA,"Haliangium ochraceum","genome size",9446314,"Kegg","igc","usually",NA,"strain","Haliangium ochraceum",80816,"species","High"
555778,NA,NA,"Halothiobacillus neapolitanus","genome size",2582886,"Kegg","igc","usually",NA,"strain","Halothiobacillus neapolitanus",927,"species","High"
579137,NA,NA,"Methanocaldococcus vulcanius","genome size",1761737,"Kegg","igc","usually",NA,"strain","Methanocaldococcus vulcanius",73913,"species","High"
561231,NA,NA,"Pectobacterium parmentieri WPP163","genome size",5063892,"Kegg","igc","usually",NA,"strain","Pectobacterium parmentieri",1905730,"species","High"
150340,NA,NA,"Vibrio antiquarius","genome size",5089025,"Kegg","igc","usually",NA,"species","Vibrio",662,"genus","High"
688245,NA,NA,"Comamonas testosteroni CNB-2","genome size",5373644,"Kegg","igc","usually",NA,"strain","Comamonas testosteroni",285,"species","High"
622759,NA,NA,"Zymomonas mobilis subsp. mobilis NCIMB 11163","genome size",2223520,"Kegg","igc","usually",NA,"strain","Zymomonas mobilis",542,"species","High"
518766,NA,NA,"Rhodothermus marinus DSM 4252","genome size",3386737,"Kegg","igc","usually",NA,"strain","Rhodothermus marinus",29549,"species","High"
633699,NA,NA,"Lactobacillus johnsonii FI9785","genome size",1785116,"Kegg","igc","usually",NA,"strain","Lactobacillus johnsonii",33959,"species","High"
498217,NA,NA,"Edwardsiella tarda EIB202","genome size",3804166,"Kegg","igc","usually",NA,"strain","Edwardsiella tarda",636,"species","High"
347256,NA,NA,"Mycoplasma hominis ATCC 23114","genome size",665445,"Kegg","igc","usually",NA,"strain","Metamycoplasma hominis",2098,"species","High"
526218,NA,NA,"Sebaldella termitidis","genome size",4486650,"Kegg","igc","usually",NA,"strain","Sebaldella termitidis",826,"species","High"
681288,NA,NA,"Staphylococcus aureus subsp. aureus ED98","genome size",2847542,"Kegg","igc","usually",NA,"strain","Staphylococcus aureus",1280,"species","High"
519441,NA,NA,"Streptobacillus moniliformis","genome size",1673280,"Kegg","igc","usually",NA,"strain","Streptobacillus moniliformis",34105,"species","High"
525898,NA,NA,"Sulfurospirillum deleyianum","genome size",2306351,"Kegg","igc","usually",NA,"strain","Sulfurospirillum deleyianum",65553,"species","High"
471852,NA,NA,"Thermomonospora curvata","genome size",5639016,"Kegg","igc","usually",NA,"strain","Thermomonospora curvata",2020,"species","High"
479434,NA,NA,"Sphaerobacter thermophilus","genome size",3993764,"Kegg","igc","usually",NA,"strain","Sphaerobacter thermophilus",2057,"species","High"
525903,NA,NA,"Thermanaerovibrio acidaminovorans","genome size",1848474,"Kegg","igc","usually",NA,"strain","Thermanaerovibrio acidaminovorans",81462,"species","High"
479436,NA,NA,"Veillonella parvula","genome size",2132142,"Kegg","igc","usually",NA,"strain","Veillonella parvula",29466,"species","High"
574556,NA,NA,"Anaplasma centrale","genome size",1206806,"Kegg","igc","usually",NA,"strain","Anaplasma centrale",769,"species","High"
525904,NA,NA,"Thermobaculum terrenum","genome size",3101581,"Kegg","igc","usually",NA,"strain","Thermobaculum terrenum",166501,"species","High"
446471,NA,NA,"Xylanimonas cellulosilytica","genome size",3831380,"Kegg","igc","usually",NA,"strain","Xylanimonas cellulosilytica",186189,"species","High"
311424,NA,NA,"Dehalococcoides mccartyi VS","genome size",1413462,"Kegg","igc","usually",NA,"strain","Dehalococcoides mccartyi",61435,"species","High"
479432,NA,NA,"Streptosporangium roseum","genome size",10369518,"Kegg","igc","usually",NA,"strain","Streptosporangium roseum",2001,"species","High"
590409,NA,NA,"Dickeya zeae Ech586","genome size",4818394,"Kegg","igc","usually",NA,"strain","Dickeya parazeae",2893572,"species","High"
590168,NA,NA,"Thermotoga naphthophila","genome size",1809823,"Kegg","igc","usually",NA,"strain","Thermotoga naphthophila",93930,"species","High"
684738,NA,NA,"Lactococcus lactis subsp. lactis KF147","genome size",2635654,"Kegg","igc","usually",NA,"strain","Lactococcus lactis",1358,"species","High"
304371,NA,NA,"Methanocella paludicola","genome size",2957635,"Kegg","igc","usually",NA,"strain","Methanocella paludicola",570267,"species","High"
401473,NA,NA,"Bifidobacterium dentium Bd1","genome size",2636367,"Kegg","igc","usually",NA,"strain","Bifidobacterium dentium",1689,"species","High"
680646,NA,NA,"Rothia mucilaginosa","genome size",2264603,"Kegg","igc","usually",NA,"strain","Rothia mucilaginosa",43675,"species","High"
637910,NA,NA,"Citrobacter rodentium","genome size",5444283,"Kegg","igc","usually",NA,"strain","Citrobacter rodentium",67825,"species","High"
553190,NA,NA,"Gardnerella vaginalis 409-05","genome size",1617545,"Kegg","igc","usually",NA,"strain","Gardnerella vaginalis",2702,"species","High"
530564,NA,NA,"Pirellula staleyi","genome size",6196199,"Kegg","igc","usually",NA,"strain","Pirellula staleyi",125,"species","High"
591001,NA,NA,"Acidaminococcus fermentans","genome size",2329769,"Kegg","igc","usually",NA,"strain","Acidaminococcus fermentans",905,"species","High"
572546,NA,NA,"Archaeoglobus profundus","genome size",1563423,"Kegg","igc","usually",NA,"strain","Archaeoglobus profundus",84156,"species","High"
469383,NA,NA,"Conexibacter woesei","genome size",6359369,"Kegg","igc","usually",NA,"strain","Conexibacter woesei",191495,"species","High"
543526,NA,NA,"Haloterrigena turkmenica","genome size",5440782,"Kegg","igc","usually",NA,"strain","Haloterrigena turkmenica",62320,"species","High"
479435,NA,NA,"Kribbella flavida","genome size",7579488,"Kegg","igc","usually",NA,"strain","Kribbella flavida",182640,"species","High"
504472,NA,NA,"Spirosoma linguale","genome size",8491258,"Kegg","igc","usually",NA,"strain","Spirosoma linguale",108,"species","High"
653938,NA,NA,"Listeria monocytogenes 08-5578","genome size",3109678,"Kegg","igc","usually",NA,"strain","Listeria monocytogenes",1639,"species","High"
425944,NA,NA,"Sulfolobus islandicus L.D.8.5","genome size",2748647,"Kegg","igc","usually",NA,"strain","Sulfolobus islandicus",43080,"species","High"
713887,NA,NA,"Candidatus Atelocyanobacterium thalassa","genome size",1443806,"Kegg","igc","usually",NA,"species","Candidatus Atelocyanobacterium",1453359,"genus","High"
380358,NA,NA,"Xanthomonas albilineans","genome size",3852299,"Kegg","igc","usually",NA,"strain","Xanthomonas albilineans",29447,"species","High"
526225,NA,NA,"Geodermatophilus obscurus","genome size",5322497,"Kegg","igc","usually",NA,"strain","Geodermatophilus obscurus",1861,"species","High"
637381,NA,NA,"Listeria monocytogenes 08-5923","genome size",2999054,"Kegg","igc","usually",NA,"strain","Listeria monocytogenes",1639,"species","High"
398511,NA,NA,"Bacillus pseudofirmus","genome size",4249248,"Kegg","igc","usually",NA,"strain","Alkalihalophilus pseudofirmus",79885,"species","High"
634498,NA,NA,"Methanobrevibacter ruminantium","genome size",2937203,"Kegg","igc","usually",NA,"strain","Methanobrevibacter ruminantium",83816,"species","High"
608538,NA,NA,"Hydrogenobacter thermophilus","genome size",1743135,"Kegg","igc","usually",NA,"strain","Hydrogenobacter thermophilus",940,"species","High"
572477,NA,NA,"Allochromatium vinosum","genome size",3669074,"Kegg","igc","usually",NA,"strain","Allochromatium vinosum",1049,"species","High"
137722,NA,NA,"Azospirillum sp. B510","genome size",7599738,"Kegg","igc","usually",NA,"species","Azospirillum",191,"genus","High"
640131,NA,NA,"Klebsiella variicola At-22","genome size",5458505,"Kegg","igc","usually",NA,"strain","Klebsiella variicola",244366,"species","High"
637909,NA,NA,"Streptococcus gallolyticus UCN34","genome size",2350911,"Kegg","igc","usually",NA,"strain","Streptococcus gallolyticus",315405,"species","High"
589924,NA,NA,"Ferroglobus placidus","genome size",2196266,"Kegg","igc","usually",NA,"strain","Ferroglobus placidus",54261,"species","High"
365659,NA,NA,"Streptococcus mitis","genome size",2146611,"Kegg","igc","usually",NA,"strain","Streptococcus mitis",28037,"species","High"
396595,NA,NA,"Thioalkalivibrio sp. K90mix","genome size",2985056,"Kegg","igc","usually",NA,"species","Thioalkalivibrio",106633,"genus","High"
644281,NA,NA,"Methanocaldococcus sp. FS406-22","genome size",1773136,"Kegg","igc","usually",NA,"species","Methanocaldococcus",196118,"genus","High"
547559,NA,NA,"Natrialba magadii","genome size",4443643,"Kegg","igc","usually",NA,"strain","Natrialba magadii",13769,"species","High"
698737,NA,NA,"Staphylococcus lugdunensis HKU09-01","genome size",2658366,"Kegg","igc","usually",NA,"strain","Staphylococcus lugdunensis",28035,"species","High"
580331,NA,NA,"Thermoanaerobacter italicus","genome size",2451061,"Kegg","igc","usually",NA,"strain","Thermoanaerobacter italicus",108150,"species","High"
638303,NA,NA,"Thermocrinis albus","genome size",1500577,"Kegg","igc","usually",NA,"strain","Thermocrinis albus",136094,"species","High"
